Data;ALPA4;AMAR3;ARZZ3;BBAS3;BBDC3;BBDC4;BOVA11;CAML3;CMIG4;COGN3;CPFE3;CPLE6;CSMG3;CSNA3;CYRE3;DTEX3;EGIE3;ENBR3;ENEV3;ENGI11;EQTL3;EQTL3;FESA4;FLRY3;GGBR4;GOAU3;GOLL4;GRND3;GUAR3;ITSA4;ITUB3;ITUB4;JHSF3;LREN3;MDIA3;MRVE3;MULT3;ODPV3;OFSA3;PARD3;QUAL3;RADL3;RENT3;SANB11;SAPR4;SBSP3;SEER3;SMTO3;TEND3;TRIS3;TRPL4;USIM3;VIVT4;VULC3;WEGE3;YDUQ3
2012-09-28;7,8940;22,1683;29,8770;15,9996;9,8923;10,6819;58,1500;FALSO;9,6355;1,3605;18,2810;22,2135;36,8064;7,4056;14,2113;8,7025;13,9745;8,5864;601,6740;8,9037;2,0328;2,0328;6,5899;7,3917;17,1663;17,3343;11,5700;2,0075;12,8727;3,6132;9,0477;10,5065;6,9869;11,1711;18,3974;7,7988;14,0322;9,0324;FALSO;FALSO;13,7358;21,7340;7,5874;11,1000;4,7785;21,8232;FALSO;6,4086;FALSO;0,8126;1,4983;11,4261;25,0488;4,7200;5,3621;FALSO
2012-10-01;8,1488;22,3545;30,0731;16,1286;10,0109;10,8689;58,5000;FALSO;9,7021;1,3605;18,3218;22,3545;37,8843;7,4575;14,6197;8,7548;13,9221;8,4397;587,7460;8,9037;2,0044;2,0044;6,7951;7,3917;17,2643;17,7679;12,8000;2,0294;13,0172;3,6613;9,1052;10,6830;7,0605;11,4754;18,4252;7,9466;13,7524;8,7857;FALSO;FALSO;13,7012;21,9486;7,7040;11,3622;4,7785;21,9731;FALSO;6,4568;FALSO;0,8321;1,4602;11,5441;25,1675;4,8000;5,4211;FALSO
2012-10-02;8,1932;22,2570;29,9097;16,1931;10,0591;10,8997;58,1500;FALSO;9,5453;1,3605;18,3627;22,2471;37,5490;7,2953;14,7014;8,9054;14,1622;8,3529;568,8050;8,9037;2,0214;2,0214;6,6583;7,4222;17,0506;17,2547;11,4000;2,0221;12,7681;3,6533;9,1651;10,6314;7,3087;11,7962;18,5609;7,9338;14,0580;8,7141;FALSO;FALSO;13,5971;21,9766;7,6652;11,2798;4,6939;22,4622;FALSO;6,5828;FALSO;0,8289;1,4363;11,3966;25,1053;4,1600;5,3008;FALSO
2012-10-03;8,2541;22,3457;29,3213;16,0189;9,7992;10,6271;57,5500;FALSO;9,1102;1,3605;18,2892;21,6431;39,0420;7,1462;14,2930;8,8138;14,0181;8,2929;580,5040;8,9037;2,0101;2,0101;6,5961;7,4832;16,9615;17,2547;11,8800;1,9637;12,7681;3,5932;9,1019;10,4937;7,3363;11,8095;18,4917;7,9209;14,0815;8,6504;FALSO;FALSO;13,4584;22,1633;7,7470;11,2348;4,7390;22,9303;FALSO;6,5131;FALSO;0,8191;1,3965;11,5835;24,6868;4,4000;5,2735;FALSO
2012-10-04;8,3095;23,2767;29,5174;15,8189;9,8549;10,6730;57,2500;FALSO;9,1141;1,3605;18,1258;21,0055;39,0819;7,2759;14,1705;8,7090;13,9526;8,0261;565,4620;8,9037;2,0169;2,0169;6,6707;7,5472;16,6855;17,3432;11,3800;1,9637;12,8304;3,6052;9,1718;10,5109;7,3455;11,7551;18,6579;7,8759;14,0839;8,5947;FALSO;FALSO;13,5277;22,5739;7,4243;11,1899;4,8857;23,3379;FALSO;6,4140;FALSO;0,8289;1,3460;11,7506;25,2807;4,4000;5,3348;FALSO
2012-10-05;8,3095;23,9063;29,7463;15,1609;9,8178;10,6238;57,4700;FALSO;9,6159;1,3605;18,1258;21,3075;39,0819;7,1656;14,7830;9,0168;13,9745;8,1728;571,0330;8,9037;2,0498;2,0498;6,7702;7,6203;16,6855;17,2458;11,2400;1,9988;12,8914;3,6372;9,2017;10,5935;7,3547;12,0858;18,7299;8,0945;14,1827;8,5151;FALSO;FALSO;13,4930;22,4899;7,6179;11,2573;4,9082;23,7981;FALSO;6,4354;FALSO;0,8224;1,3242;11,4360;25,7614;4,3200;5,2667;FALSO
2012-10-08;8,3594;23,8974;29,8933;14,7093;9,8178;10,5844;58,2400;FALSO;9,6355;1,3605;18,3627;21,8780;38,9701;7,3926;14,9791;9,2787;13,8522;8,1328;573,2610;8,9037;2,0601;2,0601;6,7205;7,5350;17,0060;16,8122;11,5000;2,0134;13,3262;3,6452;9,2217;10,6176;7,4006;12,2339;18,6052;7,9595;14,1051;8,3321;FALSO;FALSO;13,8746;22,5832;7,8245;11,4520;4,8631;23,3116;FALSO;6,4220;FALSO;0,8126;1,2951;11,6523;25,7897;4,2800;5,3280;FALSO
2012-10-09;8,2873;24,1634;29,6155;14,6899;9,5246;10,2659;58,0000;FALSO;9,8197;1,3605;18,0197;21,5156;38,2835;7,1851;14,6442;9,0692;13,8653;8,2395;597,7740;8,9037;2,0566;2,0566;6,6210;7,7697;16,9615;16,9273;11,2500;2,0075;13,2066;3,5572;8,9821;10,3561;7,3363;12,2734;18,2451;7,7923;14,1615;8,4833;FALSO;FALSO;13,5277;22,5832;7,7449;11,0401;4,7615;23,1985;FALSO;6,5640;FALSO;0,8224;1,3401;11,3966;25,5351;4,4000;5,3326;FALSO
2012-10-10;8,1932;24,2078;29,5420;14,4770;9,5023;10,1871;57,3300;FALSO;9,5884;1,3605;18,1748;21,5022;38,5310;7,0619;14,7014;9,2328;13,9177;8,0794;578,2750;8,9037;1,9908;1,9908;6,5402;7,3308;16,7389;16,7945;10,9300;2,0192;13,0920;3,4732;8,7825;10,1153;7,3087;12,5037;17,9236;7,9402;14,1027;8,4992;FALSO;FALSO;13,6318;22,5925;7,6416;11,0101;4,6318;23,1380;FALSO;6,5533;FALSO;0,8094;1,3162;10,8165;25,4786;4,6400;5,2145;FALSO
2012-10-11;8,2264;24,3763;29,4194;14,9093;9,6137;10,3676;58,2500;FALSO;9,8589;1,3605;18,2320;21,3075;38,7146;7,2759;14,8647;9,1870;14,0749;8,1528;586,0750;8,9037;2,0294;2,0294;6,5278;7,3460;16,9882;17,2547;10,4400;2,0324;13,4532;3,5292;8,8823;10,2013;7,4098;12,5712;18,4252;7,9531;14,4577;8,6106;FALSO;FALSO;13,6665;22,0233;7,7083;11,2498;4,7785;22,7462;FALSO;6,5640;FALSO;0,8224;1,3007;10,6296;25,6200;4,8000;5,3280;FALSO
2012-10-15;8,3372;24,3408;29,9832;14,9028;9,6731;10,3611;58,5600;FALSO;10,0040;1,5460;19,0485;21,4753;38,6029;7,4575;14,9056;9,1019;14,4548;8,2862;593,3170;8,9843;2,0669;2,0669;6,6148;7,4679;16,8369;17,1219;10,7300;2,0294;13,6151;3,5532;8,9156;10,2563;7,3547;12,7505;18,6191;8,0495;14,4577;8,8494;FALSO;FALSO;13,7844;21,2861;7,6825;11,2723;4,9082;23,0355;FALSO;6,5104;FALSO;0,8224;1,2446;11,3081;25,2807;4,6000;5,3348;FALSO
2012-10-16;8,4757;24,1989;30,5553;14,7093;9,8735;10,5319;58,6600;FALSO;10,1529;1,5460;18,8770;22,0122;38,6827;7,5158;14,8075;9,1346;14,4112;8,5064;589,9750;9,0246;2,0498;2,0498;6,6583;7,4375;17,1841;17,3432;10,5000;2,0426;13,8145;3,5652;8,9821;10,2908;7,5201;12,7423;18,6883;8,0045;14,6881;9,0642;FALSO;FALSO;13,4237;21,5567;7,5534;11,2348;4,9364;23,2432;FALSO;6,4729;FALSO;0,8289;1,2550;11,6523;25,7105;4,4400;5,1986;FALSO
2012-10-17;8,5311;25,2719;30,8086;14,8641;9,9663;10,5811;59,4000;FALSO;10,0157;2,0283;19,0975;21,4082;38,1078;7,6131;14,9464;9,4948;14,4985;8,2262;584,9610;9,0246;2,0691;2,0691;6,5837;7,3460;17,0773;17,5201;10,8900;2,0426;14,0387;3,5492;8,9090;10,2873;7,5845;12,5860;18,8103;8,1202;14,8574;9,0324;FALSO;FALSO;13,0074;22,0606;7,3575;11,1225;4,9590;23,1670;FALSO;6,4488;FALSO;0,8159;1,2510;11,8490;25,6765;4,5600;5,2213;FALSO
2012-10-18;8,4479;25,8926;30,8903;14,7738;9,9663;10,6534;58,7400;FALSO;9,6904;1,3605;19,3342;21,4082;38,4432;7,6585;14,9056;9,3311;14,3893;8,3797;578,8320;9,1051;2,0953;2,0953;6,4345;7,3003;16,7567;16,9892;10,8200;2,0148;14,3252;3,5612;8,9522;10,2598;7,5109;12,5827;18,4667;7,8437;14,6199;8,9210;FALSO;FALSO;13,0907;21,9300;7,4458;11,1524;5,0041;22,5490;FALSO;6,3631;FALSO;0,7964;1,2307;11,6720;25,4899;4,8800;5,2781;FALSO
2012-10-19;8,4203;25,3339;29,8361;14,6448;9,9329;10,6238;57,8000;FALSO;9,9765;1,3605;18,9424;21,2337;39,5130;7,3991;14,8075;9,2328;14,6732;8,2996;565,4620;9,1051;2,1021;2,1021;6,3661;7,2393;16,0266;16,3433;10,6000;2,0192;14,1757;3,5412;8,8191;10,1497;7,8971;12,2981;18,0373;7,7666;14,3871;8,7539;FALSO;FALSO;13,1809;21,4634;7,4651;10,9577;4,9929;22,3807;FALSO;6,4140;FALSO;0,8094;1,2406;11,1115;25,1675;4,8800;5,3348;FALSO
2012-10-22;8,4757;25,5113;30,2121;14,6448;9,8215;10,4925;57,7500;FALSO;9,9530;1,3605;19,3098;21,5357;39,1058;7,5223;14,6115;9,2001;14,7168;8,2328;553,2060;9,1051;2,1157;2,1157;6,4905;7,3155;16,0890;16,1132;10,8000;2,0353;14,2368;3,5012;8,7992;10,0981;7,9614;12,2438;18,1758;7,5673;14,4812;8,7539;FALSO;FALSO;13,3196;21,7340;7,5125;10,8603;4,9646;22,7646;FALSO;6,4300;FALSO;0,8061;1,2307;11,4065;25,0997;4,5600;5,2259;FALSO
2012-10-23;8,5255;25,5379;29,9914;14,1932;9,7176;10,3151;56,5000;FALSO;9,8001;2,4736;19,2281;21,4753;37,7326;7,3861;14,3583;9,1936;14,7605;8,3730;557,1050;9,3388;2,1350;2,1350;6,3412;7,1387;15,9821;16,1132;10,7500;2,0440;14,3875;3,3892;8,6495;9,7781;7,6764;12,1583;18,0234;7,2844;14,1873;8,5072;FALSO;FALSO;13,2849;21,3887;7,5362;10,6356;4,9364;22,0625;FALSO;6,4300;FALSO;0,7996;1,1723;11,2786;24,9130;4,9200;5,2645;FALSO
2012-10-24;8,4479;25,2097;30,0323;14,0512;9,7881;10,3939;56,1400;FALSO;9,7884;2,4736;19,1465;21,2404;37,3174;7,2629;14,1868;8,9382;14,7824;8,1462;555,4340;9,3872;2,1373;2,1373;6,3475;7,1479;16,1602;16,4583;10,4200;2,0645;14,9480;3,5452;8,8324;10,1772;7,6948;12,0348;17,8488;7,1687;13,7665;8,5629;FALSO;FALSO;13,8677;21,3234;7,3834;10,5757;4,9646;22,2781;FALSO;6,5372;FALSO;0,8094;1,1719;10,8066;24,6246;4,4000;5,2440;FALSO
2012-10-25;8,5311;25,2719;30,4490;14,3222;9,9885;10,6500;56,7100;FALSO;9,6825;2,7828;19,2853;21,1062;37,5250;7,3537;14,3338;9,0429;14,9352;8,3529;571,0330;9,3872;2,0555;2,0555;6,4096;7,1631;16,0712;16,5468;10,4800;2,1054;14,8234;3,5932;8,9422;10,3217;7,6029;11,8456;18,3309;7,0851;13,7830;8,3401;FALSO;FALSO;13,7983;20,9035;7,3597;10,6731;4,9082;22,0704;FALSO;6,6176;FALSO;0,7638;1,1949;10,8656;24,8226;4,6000;5,2826;FALSO
2012-10-26;8,4757;26,0078;29,8280;14,0512;9,8920;10,4695;56,2900;FALSO;9,6119;2,9065;19,2118;20,8243;37,5729;7,1786;14,0480;9,2394;15,2365;8,2996;561,0050;9,3872;2,0373;2,0373;6,3164;6,9650;15,6438;16,1309;10,1600;2,1944;14,4124;3,5452;8,8823;10,1807;7,6856;11,8456;18,6330;6,7572;13,7524;8,0953;FALSO;FALSO;13,7428;20,9501;7,4199;10,4858;4,9252;22,2624;FALSO;6,7516;FALSO;0,7866;1,2236;10,5313;24,8112;4,3600;5,2781;FALSO
2012-10-29;8,3649;26,0611;28,8065;14,1222;9,9589;10,5155;56,1400;FALSO;9,6355;2,9065;19,3261;20,7304;37,9082;7,2435;14,1296;9,1674;15,1536;8,5264;571,0330;9,3872;2,0419;2,0419;6,0926;7,1022;15,9287;16,1044;10,1000;2,2484;14,6391;3,5532;8,7792;10,1841;8,0901;11,9459;18,3697;6,8215;14,0322;8,2074;FALSO;FALSO;13,8677;21,4540;7,3898;10,3585;4,9364;22,6936;FALSO;6,7060;FALSO;0,7866;1,1989;10,5018;24,9979;4,3200;5,2781;FALSO
2012-10-30;8,2541;26,0256;29,3785;14,1351;10,0368;10,5910;56,6300;FALSO;9,7335;3,0858;19,3098;20,3613;37,9242;7,4056;14,1296;9,1674;15,4156;8,4530;584,9610;9,3872;2,0430;2,0430;6,1734;7,0412;16,0177;16,1044;10,1900;2,2338;14,7947;3,5892;8,9888;10,3080;8,0442;11,9773;18,6745;6,7894;14,2813;8,2875;FALSO;FALSO;14,0758;21,0901;7,5103;10,3585;5,0041;23,1406;FALSO;6,7382;FALSO;0,7834;1,2387;10,7575;25,3372;4,4000;5,2826;FALSO
2012-10-31;8,5200;26,4335;29,6237;13,9803;9,9218;10,5089;56,0400;FALSO;9,5257;3,0858;19,2689;20,1331;38,2755;7,2824;14,0643;9,2525;15,2846;8,4730;597,7740;9,2663;2,0442;2,0442;6,1983;7,2820;15,8041;15,9628;10,1500;2,2411;14,9480;3,5612;8,8424;10,2116;8,1085;12,3722;18,8961;6,6222;13,9875;8,4076;FALSO;FALSO;14,4573;20,8568;7,6610;10,4484;4,9646;22,6095;FALSO;6,7998;FALSO;0,7899;1,2943;10,4428;25,4504;4,4000;5,2962;FALSO
2012-11-01;8,5200;27,4887;30,3183;14,8964;10,2966;10,8865;57,4300;FALSO;9,7688;3,0858;19,5139;20,4687;38,4032;7,4575;14,4155;9,4228;15,6514;8,6999;638,4430;9,2663;2,1293;2,1293;6,3350;7,1936;15,9999;16,1044;10,0900;2,2499;15,2594;3,7213;9,3097;10,6776;8,1453;12,6683;19,3118;6,8151;14,0416;8,4876;FALSO;FALSO;14,4989;21,6873;7,8546;10,8753;4,9759;22,6148;FALSO;6,7489;FALSO;0,7703;1,3102;10,7870;25,7162;4,6000;5,3121;FALSO
2012-11-05;8,5311;27,1783;30,5716;14,4770;10,3129;10,8987;57,1000;FALSO;9,4905;3,0858;18,9668;20,3613;37,0460;7,3926;14,4972;9,3966;15,9352;8,3996;627,3010;9,2663;2,1793;2,1793;6,3350;7,0564;16,0979;16,2813;10,5500;2,2119;15,2034;3,7053;9,1998;10,6673;7,9982;12,5942;19,3256;6,8472;14,0346;8,7038;FALSO;FALSO;14,4920;21,2767;7,7793;10,6881;5,0041;22,8593;FALSO;6,6846;FALSO;0,8191;1,2550;10,7575;25,3315;4,7200;5,4869;FALSO
2012-11-06;8,5533;27,4000;31,0619;14,8383;10,4504;11,0467;58,2900;FALSO;9,4669;3,0858;18,9913;20,2942;36,1997;7,6715;14,8892;9,4620;15,6689;8,4063;621,1720;9,2663;2,1520;2,1520;6,4532;7,0107;16,6944;16,8034;10,7600;2,1769;15,3230;3,7413;9,3929;10,7672;8,0350;12,7341;19,7828;7,0658;14,0533;8,7679;FALSO;FALSO;14,7418;20,6981;7,8762;10,7854;4,9195;22,6042;FALSO;6,7998;FALSO;0,7964;1,2395;11,4261;26,1290;4,7200;5,4483;FALSO
